Country,Category,name,popularity,danceability,energy,rank,Quantity,UnitPrice
Germany,Apparel,Periodt,30.0,0.878,0.567,47.0,348,656.64
Germany,Apparel,Pink Pony Club,79.0,0.61,0.65,1.0,209,577.14
Germany,Apparel,Please Come Home for Christmas - 2013 Remaster,88.0,0.612,0.289,19.0,336,735.09
Germany,Apparel,Popular (with Playboi Carti & Madonna) - From The Idol Vol. 1 (Music from the HBO Original Series),95.78571428571428,0.855,0.678,4.928571428571429,424,1152.28
Germany,Apparel,Popular (with Playboi Carti & Madonna) - Music from the HBO Original Series,91.4927536231884,0.855,0.678,8.86231884057971,693,1627.85
Germany,Apparel,Prada,88.26537032667548,0.638,0.717,4.3487895659456655,4680,9327.62
Germany,Apparel,Praise Jah In The Moonlight,93.89583333333334,0.66,0.727,5.510416666666666,355,786.89
Germany,Apparel,Push Up - Main Edit,84.36666666666666,0.767,0.83,13.858333333333334,1733,3495.21
Germany,Apparel,RACHE (SABAH SABAH),58.0,0.878,0.735,47.0,337,423.83
Germany,Apparel,Red Dot (feat. Shindy & AJ Tracey),35.0,0.88,0.678,44.0,336,735.09
Germany,Apparel,Rich Baby Daddy (feat. Sexyy Red & SZA),91.33333333333333,0.645,0.729,7.666666666666667,357,892.76
Germany,Apparel,Rockin' Around The Christmas Tree,82.44444444444444,0.6141333333333334,0.48066666666666663,18.977777777777778,684,1391.73
Germany,Apparel,Rote Flaggen,72.29235154472346,0.359,0.336,2.372800928778158,2296,4654.88
Germany,Apparel,Rudolph The Red-Nosed Reindeer,84.0,0.478,0.201,27.076923076923077,336,735.09
Germany,Apparel,S u m m e r t i m e,45.530100334448164,0.709076923076923,0.5119230769230769,47.77926421404682,685,1080.47
Germany,Apparel,SO RAUS (feat. Fred Durst),65.0,0.667,0.821,44.9,336,735.09
Germany,Apparel,Santa Baby (with Henri René & His Orchestra),79.0,0.7,0.139,38.5,336,735.09
Germany,Apparel,Santa Claus Is Comin' to Town,83.0,0.646,0.204,33.0,336,735.09
Germany,Apparel,"Santa Claus Is Comin' to Town - Live at C.W. Post College, Greenvale, NY - December 1975",86.0,0.357,0.668,26.0,336,735.09
Germany,Apparel,Santa Tell Me,90.39510489510491,0.525,0.621,9.267482517482517,684,1391.73
Germany,Apparel,Santa Tell Me - Naughty Version,35.5,0.664,0.665,49.5,336,735.09
Germany,Apparel,Santa's Coming for Us,85.4,0.547,0.8139999999999998,23.9,336,735.09
Germany,Apparel,"Santa, Can’t You Hear Me",85.5,0.49499999999999994,0.896,23.5,336,735.09
Germany,Apparel,Savage,47.0,0.819,0.644,47.0,348,656.64
Germany,Apparel,Say Don't Go (Taylor's Version) (From The Vault),71.66666666666667,0.626,0.547,18.166666666666664,685,1080.47
Germany,Apparel,Scheine zählen,78.8543956043956,0.49,0.379,22.807692307692307,685,1080.47
Germany,Apparel,Schnelle Brille,61.0,0.598,0.993,4.5,415,736.99
Germany,Apparel,Shake It Off (Taylor's Version),0.0,0.632,0.807,47.0,337,423.83
Germany,Apparel,Shake Up Christmas,81.8,0.458,0.8309999999999998,33.4,336,735.09
Germany,Apparel,Shawty 🐥,33.0,0.714,0.483,48.0,348,656.64
Germany,Apparel,Si No Estás,97.6936507936508,0.537,0.421,2.9901587301587305,1021,1815.56
Germany,Apparel,Sie weiß (feat. Mero),70.08712121212122,0.792,0.679,39.33143939393939,1378,2708.3199999999997
Germany,Apparel,Sleigh Ride,77.75,0.529,0.772,34.94444444444444,684,1391.73
Germany,Apparel,Snowman,89.40086206896552,0.716,0.512,10.517241379310345,684,1391.73
Germany,Apparel,Somebody's Watching Me - Single Version,78.5,0.788,0.576,12.5,749,1687.62
Germany,Apparel,"Spooky, Scary Skeletons - Undead Tombstone Remix",77.0,0.772,0.788,29.0,348,656.64
Germany,Apparel,Strangers,96.2226062467998,0.628,0.523,3.7081753094267,1733,3495.21
Germany,Apparel,Straße studiert,34.0,0.772,0.55,48.0,336,735.09
Germany,Apparel,Stumblin' In,86.243471646386,0.875,0.518,4.023355494668064,3262,6262.53
Germany,Apparel,Style (Taylor's Version),56.666666666666664,0.575,0.824,21.666666666666668,337,423.83
Germany,Apparel,Suburban Legends (Taylor's Version) (From The Vault),0.0,0.699,0.621,46.0,337,423.83
Germany,Apparel,Summertime,71.0,0.755,0.639,35.0,685,1080.47
Germany,Apparel,Superjung,48.0,0.721,0.448,49.0,336,735.09
Germany,Apparel,Superstars,74.0625,0.658,0.623,33.579166666666666,1021,1815.56
Germany,Apparel,Surround Sound (feat. 21 Savage & Baby Tate),90.36363636363636,0.575,0.56,13.818181818181818,336,735.09
Germany,Apparel,TABU.,75.65448717948718,0.667,0.702,28.355128205128207,1378,2708.3199999999997
Germany,Apparel,TRÄUM WEiTER,71.0,0.531,0.73,44.0,336,735.09
Germany,Apparel,Take it,75.64285714285714,0.739,0.668,30.651785714285715,1378,2708.3199999999997
Germany,Apparel,Thank God It's Christmas - 2011 Remaster,68.69642857142857,0.304,0.42,42.88095238095238,684,1391.73
Germany,Apparel,Thank You (Not So Bad),85.21098826604944,0.673,0.95,5.485149792324431,3349,6505.06
Germany,Apparel,The Best Side Of Life,71.0,0.631,0.634,46.666666666666664,336,735.09
Germany,Apparel,This Is Halloween,59.0,0.567,0.508,47.0,348,656.64
Germany,Apparel,This Is The Life,78.8735632183908,0.719,0.89,20.343869731800766,760,1887.37
Germany,Apparel,Thriller,74.0,0.771,0.687,39.0,348,656.64
Germany,Apparel,U CAN'T C ME,63.166666666666664,0.689,0.617,43.833333333333336,337,423.83
Germany,Apparel,UNA PALABRA (feat. Dardan),35.0,0.911,0.754,36.0,337,423.83
Germany,Apparel,Underneath the Tree,80.70238095238095,0.509,0.812,26.65674603174603,684,1391.73
Germany,Apparel,VIVIENNE WESTWOOD (feat. Lancey Foux),57.0,0.819,0.473,46.0,336,735.09
Germany,Apparel,VNVKIN,39.0,0.557,0.521,44.0,337,423.83
Germany,Apparel,Versprich mir du gehst,27.0,0.625,0.599,49.0,348,656.64
Germany,Apparel,Vielleicht Vielleicht,70.69444444444444,0.566,0.7360000000000001,9.24074074074074,1832,3831.75
Germany,Apparel,Vois sur ton chemin - Techno Mix,85.78978360099447,0.634,0.824,6.590826899292655,4370,8320.62
Germany,Apparel,Von Anfang,6.0,0.657,0.636,48.0,348,656.64
Germany,Apparel,WE THE HOTTEST IN HERE,62.58333333333333,0.819,0.521,43.375,685,1080.47
Germany,Apparel,WONDERFUL LIFE,70.14345304306373,0.786,0.66,23.60902987446369,1048,2414.74
Germany,Apparel,Water,93.73809523809524,0.673,0.722,5.755952380952381,1378,2708.3199999999997
Germany,Apparel,Weiche Kissen,34.86818181818182,0.7501818181818182,0.6401818181818182,48.59090909090909,685,1080.47
Germany,Apparel,Weißes Haus,74.4308608058608,0.626,0.435,33.163919413919416,1378,2708.3199999999997
Germany,Apparel,Welcome To New York (Taylor's Version),0.0,0.761,0.607,40.0,337,423.83
Germany,Apparel,Wenn du lächelst,70.02222222222223,0.693,0.535,38.55555555555556,1021,1815.56
Germany,Apparel,When We Were Young (The Logical Song),71.66666666666667,0.657,0.914,22.0,703,1443.53
Germany,Apparel,Wiedaa,54.333333333333336,0.823,0.6709999999999999,45.333333333333336,348,656.64
Germany,Apparel,Wildest Dreams (Taylor's Version),0.0,0.581,0.672,49.0,337,423.83
Germany,Apparel,Winter Wonderland,73.75,0.404,0.84,43.25,336,735.09
Germany,Apparel,Winterherz,67.0625,0.476,0.617,37.6875,693,1627.85
Germany,Apparel,Wonderful Christmastime - Edited Version / Remastered 2011,85.375,0.774,0.511,16.857142857142858,684,1391.73
Germany,Apparel,Wonderful Dream (Holidays Are Coming) - Radio Version,58.125,0.576,0.681,47.35714285714286,684,1391.73
Germany,Apparel,You Make It Feel Like Christmas (feat. Blake Shelton),84.66666666666667,0.635,0.87,30.0,336,735.09
Germany,Apparel,You’re Losing Me (From The Vault),40.5,0.747,0.391,37.0,336,735.09
Germany,Apparel,Zukunft Pink (feat. Inéz),65.5,0.903,0.719,35.5,357,892.76
Germany,Apparel,draußen essen spät schlafen 💤,69.88157894736841,0.9040000000000001,0.553,33.45175438596491,693,1627.85
Germany,Apparel,ecstacy (slowed),89.35,0.551,0.677,10.925,685,1080.47
Germany,Apparel,exes,76.0,0.8379999999999999,0.569,20.6,348,656.64
Germany,Apparel,fukumean,96.0,0.847,0.622,4.25,337,423.83
Germany,Apparel,greedy,98.27132314858956,0.749890625,0.7325625,1.2225574712643679,2345,4828.889999999999
Germany,Apparel,immer busy,33.0,0.638,0.902,46.0,337,423.83
Germany,Apparel,luft holen,24.0,0.633,0.506,49.0,348,656.64
Germany,Apparel,mietfrei,57.25,0.736,0.801,47.5,337,423.83
Germany,Apparel,nicht nachmachen!!,69.9090909090909,0.8,0.636,38.54545454545455,337,423.83
Germany,Apparel,outside,31.0,0.79,0.676,49.0,336,735.09
Germany,Apparel,sonnenbank.mp3,76.41873510249484,0.5437142857142857,0.6671428571428571,18.883899403681617,2008,4405.0599999999995
Germany,Apparel,sowas von da (hellwach),43.0,0.708,0.447,42.0,348,656.64
Germany,Apparel,winterlove2.0,65.5,0.693,0.671,35.75,693,1627.85
Germany,Apparel,À la Carte,72.37777777777778,0.7840000000000001,0.52,31.108333333333334,760,1887.37
Germany,Apparel,ÜBERALL (feat. Jamal),35.0,0.681,0.684,45.0,337,423.83
Germany,Electronics,"""Slut!"" (Taylor's Version) (From The Vault)",56.666666666666664,0.629,0.413,20.666666666666668,178,484.8
Germany,Electronics,(It Goes Like) Nanana - Edit,87.0,0.671,0.876,9.0,164,302.3
Germany,Electronics,1000 Mal,66.54545454545455,0.759,0.467,44.77272727272727,372,840.05
Germany,Electronics,112,52.666666666666664,0.614,0.528,41.16666666666667,504,1040.17
Germany,Electronics,14 PASSENGER,75.0396551724138,0.815,0.666,28.072413793103447,372,840.05
Germany,Electronics,2 Germans (feat. Gzuz),68.45333333333333,0.7760000000000001,0.714,34.486666666666665,372,840.05
Germany,Electronics,2003,71.67142857142858,0.748,0.551,34.36071428571429,372,840.05
Germany,Electronics,3 Haselnüsse,74.44617224880383,0.866,0.532,31.578947368421055,504,1040.17
Germany,Electronics,4 Life,44.0,0.734,0.585,46.5,194,355.25
Germany,Electronics,9 bis 9,77.9936786906086,0.767,0.539,19.647291851111966,2021,4357.06
Germany,Electronics,A N X I E T Y (feat. Doechii),71.08333333333334,0.931,0.401,1.0,771,1639.6999999999998
Germany,Electronics,ALL IN (Lieblingslieder),64.72222222222223,0.82,0.94,3.333333333333333,771,1639.6999999999998
Germany,Electronics,ANGST>LIEBE,72.3452380952381,0.735,0.46,36.107142857142854,372,840.05
Germany,Electronics,ANXIETY (feat. Doechii),79.375,0.931,0.401,1.0,292,686.05
Germany,Electronics,ARKHAM ASYLUM,62.57142857142857,0.546,0.679,41.42857142857143,194,355.25
Germany,Electronics,Airberlin,69.83333333333333,0.51,0.575,33.708333333333336,504,1040.17
Germany,Electronics,Airplanes,77.0,0.7430000000000001,0.606,30.08653846153846,372,840.05
Germany,Electronics,All Eyez On Me,33.0,0.823,0.567,47.0,194,355.25
Germany,Electronics,All I Want for Christmas Is You,94.2595785440613,0.33599999999999997,0.627,5.457854406130268,534,1093.12
Germany,Electronics,All You Had To Do Was Stay (Taylor's Version),0.0,0.586,0.72,48.0,178,484.8
Germany,Electronics,Alles ist relativ,69.5,0.659,0.912,35.91666666666667,504,1040.17
Germany,Electronics,Anderer Mann,66.21111111111111,0.496,0.459,33.69444444444444,781,1637.6
Germany,Electronics,Anders,60.75,0.743,0.809,42.33333333333333,358,657.55
Germany,Electronics,Angel Numbers / Ten Toes,84.8888326585695,0.406,0.5,16.43228744939271,975,1992.85
Germany,Electronics,Another Love,91.0,0.445,0.537,9.28114478114478,712,1577.92
Germany,Electronics,Atemlos durch die Nacht - 10 Year Anniversary Version,66.41666666666666,0.711,0.8219999999999998,41.06666666666666,534,1093.12
Germany,Electronics,BANDIT,64.36363636363636,0.753,0.595,42.18181818181818,194,355.25
Germany,Electronics,BLEI,57.0,0.575,0.697,45.25,340,737.87
Germany,Electronics,Baby Don't Hurt Me,86.0,0.602,0.91,11.0,164,302.3
Germany,Electronics,Baby Schrei,64.875,0.639,0.737,43.875,340,737.87
Germany,Electronics,Bad Blood (Taylor's Version),0.0,0.619,0.686,50.0,178,484.8
Germany,Electronics,Bin dabei,31.0,0.91,0.712,46.0,194,355.25
Germany,Electronics,Blank Space (Taylor's Version),56.0,0.737,0.725,25.333333333333332,178,484.8
Germany,Electronics,Blonde Chaya - Sped Up,62.767537122375835,0.708,0.804,31.54305342208568,975,1992.85
Germany,Electronics,Blonde Chaya - Sped up,76.91964285714286,0.717,0.804,25.20982142857143,372,840.05
Germany,Electronics,Bloody Mary,76.0,0.591,0.637,36.0,194,355.25
Germany,Electronics,Boyz In Paris (with VINAI),82.0,0.554,0.968,20.0,178,484.8
Germany,Electronics,Breaking your heart,71.5,0.701,0.857,33.0,342,787.1
Germany,Electronics,Bumsbar,27.0,0.618,0.925,36.0,164,302.3
Germany,Electronics,Candy Crush,29.0,0.764,0.616,48.0,194,355.25
Germany,Electronics,Carol of the Bells,77.0,0.418,0.106,32.0,340,737.87
Germany,Electronics,Christmas Lights,84.6,0.315,0.418,27.6,340,737.87
Germany,Electronics,Christmas Time,64.82692307692308,0.503,0.582,45.53846153846154,534,1093.12
Germany,Electronics,Christmas Without You,83.0,0.654,0.596,30.166666666666668,340,737.87
Germany,Electronics,Cold Princess,74.78571428571428,0.8699999999999999,0.626,33.49285714285715,372,840.05
Germany,Electronics,Crash Dummy,59.869565217391305,0.6231739130434782,0.7216521739130435,44.21739130434783,194,355.25
Germany,Electronics,Cruel Summer,98.1005530417295,0.552,0.702,1.875816993464052,712,1577.92
Germany,Electronics,Cynical,79.0,0.69,0.84,20.3778677462888,536,1142.35
Germany,Electronics,DIE ZONA,42.0,0.74,0.719,42.0,194,355.25
Germany,Electronics,"Dance For Me (1, 2, 3) - Stutter Techno",68.06842672413794,0.706,0.975,39.935344827586206,876,1880.22
Germany,Electronics,Dance The Night - From Barbie The Album,90.0,0.671,0.845,7.0,164,302.3
Germany,Electronics,Das ist Bonez 💀,64.42857142857143,0.8389999999999999,0.707,42.714285714285715,178,484.8
Germany,Electronics,Daylight,94.16430097680097,0.508,0.43,6.355525030525031,1522,3435.23
Germany,Electronics,Dear Santa,74.5,0.552,0.818,1.0,312,707.4399999999999
Germany,Electronics,Die Sonne,42.88362573099415,0.666,0.73,47.449122807017545,698,1395.42
Germany,Electronics,Do They Know It's Christmas? - 1984 Version,87.6923076923077,0.598,0.643,18.076923076923077,340,737.87
Germany,Electronics,Do They Know It's Christmas? - 2014,55.0,0.626,0.541,50.0,340,737.87
Germany,Electronics,Driving Home for Christmas,69.35714285714286,0.603,0.705,40.94642857142857,534,1093.12
Germany,Electronics,Du liebst ein G…,33.0,0.689,0.575,46.0,340,737.87
Germany,Electronics,Du liebst mich nicht,35.6,0.834,0.434,48.6,178,484.8
Germany,Electronics,EWIGKEIT - REMIX,77.12362637362638,0.715,0.8450000000000001,23.84615384615385,536,1142.35
Germany,Electronics,Enchanté,78.3373015873016,0.828,0.438,24.273809523809526,372,840.05
Germany,Electronics,Erster Song,65.5,0.727,0.41,37.25,504,1040.17
Germany,Electronics,F* I Love It,31.0,0.776,0.542,49.0,194,355.25
Germany,Electronics,FE!N (feat. Playboi Carti),90.953125,0.569,0.882,3.0619791666666667,2361,4734.15
Germany,Electronics,FREITAG DER 13.,67.33333333333333,0.464,0.73,41.666666666666664,178,484.8
Germany,Electronics,FUFFIES,33.0,0.628,0.819,49.0,340,737.87
Germany,Electronics,Fairytale of New York (feat. Kirsty MacColl),82.0,0.271,0.551,35.0,340,737.87
Germany,Electronics,Familia (feat. Morad),71.6,0.8190000000000001,0.538,35.53333333333333,194,355.25
Germany,Electronics,Feliz Navidad,83.10714285714286,0.513,0.831,21.482142857142858,534,1093.12
Germany,Electronics,Ferrari Motor,59.0,0.62,0.633,48.166666666666664,340,737.87
Germany,Electronics,Feuer Wasser Sturm,78.70833333333334,0.822,0.74,22.05952380952381,372,840.05
Germany,Electronics,Flowers,93.69047619047619,0.706,0.691,5.69047619047619,810,1857.31
Germany,Electronics,Friesenjung,61.291666666666664,0.778,0.978,41.33333333333333,342,787.1
Germany,Electronics,Fussballer ⚽️,72.58333333333334,0.752,0.571,38.41666666666667,534,1093.12
Germany,Electronics,Fühlst du,60.0,0.712,0.715,46.142857142857146,194,355.25
Germany,Electronics,GODFATHER,38.0,0.688,0.725,35.0,178,484.8
Germany,Electronics,Generation,61.474603174603175,0.735,0.729,34.97777777777778,781,1637.6
Germany,Electronics,HUSO,51.333333333333336,0.669,0.7920000000000001,47.333333333333336,194,355.25
Germany,Electronics,Hallelujah,77.78571428571428,0.364,0.378,32.57142857142857,534,1093.12
Germany,Electronics,Handy brennt…,61.857142857142854,0.8,0.761,44.57142857142857,194,355.25
Germany,Electronics,Happy Xmas (War Is Over) - Remastered 2010,86.125,0.321,0.64,15.303571428571429,534,1093.12
Germany,Electronics,Have Yourself A Merry Little Christmas,82.0,0.438,0.178,26.0,340,737.87
Germany,Electronics,Here Comes Santa Claus (Right Down Santa Claus Lane) - 1947 Version,86.0,0.834,0.371,27.0,340,737.87
Germany,Electronics,Holly Jolly Christmas,78.51851851851852,0.647,0.4650000000000001,31.666666666666668,534,1093.12
Germany,Electronics,Houdini,91.64285714285715,0.7440000000000001,0.789,8.80952380952381,635,1254.98
Germany,Electronics,Hässlich,79.41804243148329,0.914,0.48899999999999993,19.15014067971057,1522,3435.23
Germany,Electronics,I'll Be Home,76.57142857142857,0.542,0.37,40.142857142857146,340,737.87
Germany,Electronics,I'm Good (Blue),89.0,0.561,0.965,11.5,340,737.87
Germany,Electronics,IDGAF (feat. Yeat),92.5,0.663,0.67,7.875,178,484.8
Germany,Electronics,Ich Seh Dich,5.0,0.645,0.721,50.0,194,355.25
Germany,Electronics,Ich feier den scheiss,29.0,0.928,0.49,50.0,340,737.87
Germany,Electronics,Ich nehm dich bei der Hand (SimsalaGrimm),73.96875,0.72,0.796,22.96875,646,1555.01
Germany,Electronics,Ich will nur dass du weißt - IIVEN Remix,76.83333333333334,0.549,0.869,28.944444444444443,372,840.05
Germany,Electronics,Imaginando (feat. Morad & MERO),35.0,0.872,0.57,45.0,340,737.87
Germany,Electronics,In deinen Armen,74.89182692307692,0.651,0.591,34.69230769230769,372,840.05
Germany,Electronics,In der Nacht,64.84615384615384,0.897,0.566,42.61538461538461,194,355.25
Germany,Electronics,In der Weihnachtsbäckerei,67.68981481481481,0.817,0.451,44.2037037037037,534,1093.12
Germany,Electronics,Is It Over Now? (Taylor's Version) (From The Vault),74.16666666666667,0.596,0.658,15.892857142857142,372,840.05
Germany,Electronics,It's Beginning to Look a Lot Like Christmas (with Mitchell Ayres & His Orchestra),90.0,0.7239999999999999,0.276,13.666666666666666,340,737.87
Germany,Electronics,It's Beginning to Look a Lot like Christmas,81.18253968253968,0.331,0.223,25.577380952380953,534,1093.12
Germany,Electronics,It's the Most Wonderful Time of the Year,75.98214285714286,0.234,0.526,37.410714285714285,534,1093.12
Germany,Electronics,Ja sagen,65.25892857142857,0.6456785714285713,0.48060714285714284,36.742261904761904,975,1992.85
Germany,Electronics,James Blake,3.0,0.73,0.435,50.0,194,355.25
Germany,Electronics,Japan Trikot,60.0,0.811,0.4000000000000001,45.0,340,737.87
Germany,Electronics,Jerry & Tom,39.0,0.499,0.574,43.0,194,355.25
Germany,Electronics,Jingle Bell Rock,88.69642857142858,0.7540000000000001,0.424,12.410714285714285,534,1093.12
Germany,Electronics,Jingle Bell Rock - Daryl's Version,80.07692307692308,0.6660000000000001,0.841,29.384615384615387,534,1093.12
Germany,Electronics,Jingle Bells - Remastered 1999,88.0,0.512,0.339,18.0,340,737.87
Germany,Electronics,KETAMIN,75.55158730158729,0.601,0.769,33.69047619047619,372,840.05
Germany,Electronics,Katile,57.5,0.621,0.75,43.75,194,355.25
Germany,Electronics,Koka Shem,72.03333333333335,0.846,0.55,32.48888888888889,781,1637.6
Germany,Electronics,Komet,75.40854444430177,0.55,0.5,14.138694473381163,3685,7531.33
Germany,Electronics,Komm in meine Arme,75.63636363636364,0.695,0.628,30.727272727272727,178,484.8
Germany,Electronics,Komm mit,47.0,0.893,0.657,42.0,178,484.8
Germany,Electronics,Kölsche Jung - Party Edit,26.86111111111111,0.586,0.992,11.027777777777779,1048,2237.13
Germany,Electronics,LEBEN ILLEGAL,49.5,0.739,0.519,46.0,340,737.87
Germany,Electronics,LET'S GET FKD UP,82.22866971532154,0.6643778801843319,0.9539078341013825,12.371323810700897,2118,4698.53
Germany,Electronics,Lass mich gehen,78.3,0.38,0.545,24.854285714285716,372,840.05
Germany,Electronics,Lasst uns froh und munter sein,67.5,0.893,0.645,45.0,340,737.87
Germany,Electronics,Last Christmas - Single Version,78.16155810983396,0.733,0.598,15.945721583652618,583,1224.3899999999999
Germany,Electronics,Lay Low,77.0,0.705,0.663,20.0,164,302.3
Germany,Electronics,Let It Snow! Let It Snow! Let It Snow!,89.49404761904762,0.451,0.24,10.626984126984127,534,1093.12
Germany,Electronics,Let It Snow! Let It Snow! Let It Snow! (with The B. Swanson Quartet),89.8,0.652,0.259,13.8,340,737.87
Germany,Electronics,LiEBE AUF DER RÜCKBANK,71.72733935542284,0.6897272727272727,0.7356363636363635,18.135316682149764,3488,7067.68
Germany,Electronics,Liebe Grüsse,67.00436507936509,0.7959999999999999,0.8649999999999999,33.06031746031746,1522,3435.23
Germany,Electronics,Like It's Christmas,86.0,0.725,0.571,24.0,340,737.87
Germany,Electronics,Lose Control,91.12465713987012,0.561,0.604,2.6046352115317633,3486,7266.7
Germany,Electronics,Lovin On Me,95.18740730441232,0.943,0.558,3.928663793103448,1843,3872.26
Germany,Electronics,Lüg mich an,64.75,0.818,0.82,43.4,534,1093.12
Germany,Electronics,MAMA,32.0,0.581,0.628,47.0,340,737.87
Germany,Electronics,MANNSCHAFT,57.0,0.635,0.674,45.75,340,737.87
Germany,Electronics,MAXIMUM RIZZ,66.42307692307692,0.726,0.856,43.79807692307692,372,840.05
Germany,Electronics,MONEY & FAME,71.54545454545455,0.582,0.556,33.63636363636363,504,1040.17
Germany,Electronics,MONEY ON THE DASH - SPED UP,82.0625,0.777,0.816,13.53125,646,1555.01
Germany,Electronics,Ma Jolie,63.981481481481474,0.6836666666666668,0.559,43.75925925925926,698,1395.42
Germany,Electronics,Mangos mit Chili,68.0,0.888,0.607,33.0,164,302.3
Germany,Electronics,Matin,32.0,0.854,0.38,47.0,178,484.8
Germany,Electronics,Meine 1,70.98611111111111,0.629,0.858,39.30555555555556,372,840.05
Germany,Electronics,Merry Christmas,82.21428571428572,0.594,0.935,24.464285714285715,534,1093.12
Germany,Electronics,Merry Christmas Everyone,82.65878378378378,0.5651351351351352,0.8928648648648649,20.288288288288285,534,1093.12
Germany,Electronics,Merry Xmas Everybody,82.0,0.40199999999999997,0.755,34.0,340,737.87
Germany,Electronics,Mistletoe,87.46428571428572,0.657,0.56,13.660714285714285,534,1093.12
Germany,Electronics,Mockingbird,89.38461538461539,0.637,0.678,15.0,340,737.87
Germany,Electronics,Monster Mash,81.0,0.541,0.504,17.0,194,355.25
Germany,Electronics,Montpellier,31.0,0.805,0.669,50.0,340,737.87
Germany,Electronics,Ms. Jackson,74.59985598466608,0.7745572916666666,0.69665625,10.898682607065373,4412,9413.87
Germany,Electronics,Mwaki,56.90909090909091,0.8460664335664335,0.6373111888111889,12.207167832167832,1516,3008.98
Germany,Electronics,My Only Wish (This Year),81.94642857142857,0.669,0.843,26.42857142857143,534,1093.12
Germany,Electronics,Mädchen auf dem Pferd,77.41370895511608,0.837,0.944,18.775182201002558,2213,4668.89
Germany,Electronics,NIGHTS LIKE THIS,83.33333333333333,0.482,0.757,4.0,456,817.74
Germany,Electronics,NUR DAMIT DU WEISST,65.14285714285714,0.695,0.619,41.285714285714285,178,484.8
Germany,Electronics,Niagara,42.5,0.796,0.499,46.5,504,1040.17
Germany,Electronics,Nie mehr Fastelovend,60.0,0.65,0.821,43.0,194,355.25
Germany,Electronics,Noch einmal,70.9090909090909,0.643,0.602,36.81818181818182,178,484.8
Germany,Electronics,Nostalgie,32.0,0.749,0.489,47.0,340,737.87
Germany,Electronics,Not Fair,57.748341013824884,0.733,0.976,40.88357603686636,1153,2477.65
Germany,Electronics,Now And Then,76.5,0.442,0.605,27.0,194,355.25
Germany,Electronics,Now That We Don't Talk (Taylor's Version) (From The Vault),71.5,0.793,0.512,19.666666666666664,372,840.05
Germany,Electronics,On Fire 🔥,61.142857142857146,0.74,0.469,43.57142857142857,194,355.25
Germany,Electronics,On Ira,30.0,0.649,0.843,50.0,194,355.25
Germany,Electronics,"One Of The Girls (with JENNIE, Lily Rose Depp)",97.61111111111111,0.522,0.641,3.0555555555555554,441,899.73
Germany,Electronics,Out Of The Woods (Taylor's Version),0.0,0.547,0.885,45.0,178,484.8
Germany,Electronics,Overdrive (feat. Norma Jean Martine),86.50259746433272,0.611,0.757,11.460620537539336,1841,3828.84
Germany,Electronics,PARADOX,33.0,0.451,0.737,47.0,194,355.25
Germany,Electronics,PSYCHO (feat. MERO),47.0,0.563,0.577,45.5,194,355.25
Germany,Electronics,Paint The Town Red,88.04168970814132,0.8640000000000001,0.556,12.681771633384537,1153,2477.65
Germany,Electronics,Panama,74.27446236559139,0.87,0.36599999999999994,4.322132616487456,1502,3421.02
Germany,Electronics,Peoplepleasing,31.0,0.757,0.544,48.0,340,737.87
Germany,Electronics,Periodt,30.0,0.878,0.567,47.0,194,355.25
Germany,Electronics,Pink Pony Club,79.0,0.61,0.65,1.0,479,953.65
Germany,Electronics,Please Come Home for Christmas - 2013 Remaster,88.0,0.612,0.289,19.0,340,737.87
Germany,Electronics,Popular (with Playboi Carti & Madonna) - From The Idol Vol. 1 (Music from the HBO Original Series),95.78571428571428,0.855,0.678,4.928571428571429,441,899.73
Germany,Electronics,Popular (with Playboi Carti & Madonna) - Music from the HBO Original Series,91.4927536231884,0.855,0.678,8.86231884057971,504,1040.17
Germany,Electronics,Prada,88.26537032667548,0.638,0.717,4.3487895659456655,4211,8808.02
Germany,Electronics,Praise Jah In The Moonlight,93.89583333333334,0.66,0.727,5.510416666666666,646,1555.01
Germany,Electronics,Push Up - Main Edit,84.36666666666666,0.767,0.83,13.858333333333334,1522,3435.23
Germany,Electronics,RACHE (SABAH SABAH),58.0,0.878,0.735,47.0,178,484.8
Germany,Electronics,Red Dot (feat. Shindy & AJ Tracey),35.0,0.88,0.678,44.0,340,737.87
Germany,Electronics,Rich Baby Daddy (feat. Sexyy Red & SZA),91.33333333333333,0.645,0.729,7.666666666666667,164,302.3
Germany,Electronics,Rockin' Around The Christmas Tree,82.44444444444444,0.6141333333333334,0.48066666666666663,18.977777777777778,534,1093.12
Germany,Electronics,Rote Flaggen,72.29235154472346,0.359,0.336,2.372800928778158,1883,4138.76
Germany,Electronics,Rudolph The Red-Nosed Reindeer,84.0,0.478,0.201,27.076923076923077,340,737.87
Germany,Electronics,S u m m e r t i m e,45.530100334448164,0.709076923076923,0.5119230769230769,47.77926421404682,372,840.05
Germany,Electronics,SO RAUS (feat. Fred Durst),65.0,0.667,0.821,44.9,340,737.87
Germany,Electronics,Santa Baby (with Henri René & His Orchestra),79.0,0.7,0.139,38.5,340,737.87
Germany,Electronics,Santa Claus Is Comin' to Town,83.0,0.646,0.204,33.0,340,737.87
Germany,Electronics,"Santa Claus Is Comin' to Town - Live at C.W. Post College, Greenvale, NY - December 1975",86.0,0.357,0.668,26.0,340,737.87
Germany,Electronics,Santa Tell Me,90.39510489510491,0.525,0.621,9.267482517482517,534,1093.12
